,Items
1,soda,root vegetables,semi-finished bread
877,other vegetables,whipped/sour cream
878,tropical fruit,coffee,red/blush wine
879,fruit/vegetable juice,pot plants
880,whipped/sour cream,curd
881,beef,whole milk
882,canned beer,rolls/buns,baking powder
883,whole milk,citrus fruit,long life bakery product,salty snack,chocolate
884,other vegetables,finished products,beef,whole milk,chocolate,sugar
885,soups,sugar,seasonal products,bottled beer
886,meat,rolls/buns,frozen potato products
887,root vegetables,fruit/vegetable juice,specialty chocolate
888,whole milk,white wine
889,yogurt,UHT-milk,dessert,frozen dessert
890,liver loaf,pip fruit
891,meat,whipped/sour cream
892,chicken,soda
893,soft cheese,rolls/buns
894,butter,candy
895,flour,pork,butter,shopping bags,hard cheese
896,yogurt,whipped/sour cream
897,pork,whipped/sour cream
898,yogurt,brown bread
899,tropical fruit,root vegetables,detergent
900,finished products,dessert
901,root vegetables,dessert
902,tropical fruit,mustard
903,rolls/buns,fruit/vegetable juice
904,soda,soda
905,chicken,root vegetables,yogurt
906,pork,newspapers,napkins
907,other vegetables,whole milk
908,other vegetables,cream cheese ,tropical fruit,root vegetables,specialty chocolate
909,frankfurter,baking powder,shopping bags
910,root vegetables,other vegetables,bottled beer,softener
911,tropical fruit,pastry
912,pip fruit,soft cheese
913,meat,ham
914,ham,cake bar,whole milk
915,frozen vegetables,yogurt
916,sausage,sugar,semi-finished bread
917,hygiene articles,bottled water
918,margarine,newspapers
919,pastry,shopping bags
920,bottled beer,rolls/buns,soda
921,ham,rolls/buns,canned fish,shopping bags
922,cat food,soda
923,pip fruit,pastry
924,soft cheese,bottled water
925,soft cheese,long life bakery product
926,hamburger meat,soda
927,citrus fruit,onions,salty snack,brown bread
928,frankfurter,whole milk,fruit/vegetable juice,candy
929,frankfurter,other vegetables
930,other vegetables,yogurt,salty snack
931,whole milk,domestic eggs,chocolate marshmallow
932,sausage,pastry,bottled beer,UHT-milk
933,nuts/prunes,coffee
934,soda,napkins
935,soda,other vegetables
936,ham,meat
937,oil,citrus fruit
938,white wine,pastry,hard cheese,coffee,hygiene articles
939,beverages,citrus fruit,tropical fruit,ready soups,canned fish,soda
940,chicken,whole milk,whole milk,chewing gum
941,beef,finished products
942,other vegetables,whole milk
943,sausage,fruit/vegetable juice,chewing gum
944,ice cream,butter
945,onions,waffles
946,frozen vegetables,flower (seeds)
947,bottled water,UHT-milk
948,coffee,other vegetables,margarine,domestic eggs
949,dessert,whole milk
950,rolls/buns,dog food
951,flour,yogurt
952,onions,soda
953,other vegetables,whole milk
954,bottled beer,dog food
955,sausage,grapes
956,pork,root vegetables
957,butter,other vegetables,soda,yogurt,UHT-milk
958,beef,onions
959,pastry,seasonal products
960,other vegetables,curd
961,curd,whole milk
962,specialty chocolate,hamburger meat,frozen fish
963,brown bread,honey,pet care
964,sliced cheese,skin care
965,bottled water,rolls/buns
966,tropical fruit,rolls/buns
967,roll products ,whole milk,tropical fruit,rolls/buns,rolls/buns
968,sausage,pork,yogurt,napkins
969,pip fruit,nuts/prunes,bottled beer
970,soda,other vegetables
971,beef,curd cheese
972,pip fruit,shopping bags
973,soda,napkins
974,rolls/buns,yogurt,napkins,yogurt,candy,sliced cheese
975,other vegetables,sliced cheese
976,whole milk,root vegetables
977,salt,frozen vegetables
978,whole milk,butter
979,shopping bags,fruit/vegetable juice
980,other vegetables,rolls/buns
981,beef,chocolate marshmallow,margarine
982,white bread,pip fruit
983,pastry,soda,instant coffee
984,frankfurter,whole milk
985,rolls/buns,root vegetables,yogurt
986,bottled water,root vegetables
987,other vegetables,rolls/buns,beverages
988,whole milk,liquor (appetizer)
989,other vegetables,chicken
990,whole milk,tropical fruit
991,rolls/buns,whole milk
992,rolls/buns,cat food
993,butter milk,whole milk,white bread,rolls/buns
994,other vegetables,soft cheese
995,brown bread,shopping bags
996,citrus fruit,hamburger meat
997,sausage,whole milk
998,tropical fruit,pastry
999,other vegetables,rolls/buns
1000,root vegetables,rice
1001,sausage,other vegetables
1002,whole milk,bottled water
1003,tropical fruit,skin care
1004,hamburger meat,yogurt
1005,hygiene articles,frozen dessert
1006,sausage,canned beer,rum,spices
1007,sausage,canned vegetables,margarine
1008,bottled water,grapes
1009,pastry,other vegetables
1010,fruit/vegetable juice,tropical fruit
1011,rolls/buns,rolls/buns
1012,cream cheese ,semi-finished bread
1013,processed cheese,specialty bar
1014,beverages,other vegetables
1015,soda,curd,rolls/buns
1016,UHT-milk,soft cheese
1017,tropical fruit,bottled water
1018,rolls/buns,oil
1019,chocolate,baking powder
1020,tropical fruit,pip fruit
1021,frankfurter,yogurt
1022,chocolate,pasta
1023,other vegetables,whole milk
1024,tropical fruit,specialty bar
1025,whole milk,coffee
1026,whole milk,detergent,yogurt,fruit/vegetable juice
1027,pork,sausage,frankfurter,other vegetables,pork,curd,flower soil/fertilizer,curd,margarine
1028,bottled water,salty snack
1029,citrus fruit,hygiene articles
1030,canned beer,citrus fruit
1031,tropical fruit,yogurt,brown bread,shopping bags
1032,pip fruit,tropical fruit,whole milk
1033,newspapers,waffles,salty snack
1034,soda,semi-finished bread,coffee
1035,sausage,bottled beer
1036,grapes,napkins
1037,chewing gum,newspapers,newspapers
1038,soda,snack products
1039,sausage,softener
1040,root vegetables,margarine,rolls/buns
1041,specialty fat,pet care
1042,pastry,specialty chocolate
1043,misc. beverages,bottled water
1044,beef,bottled beer,herbs
1045,bottled water,frozen dessert,newspapers
1046,whole milk,cat food
1047,pork,newspapers
1048,whole milk,butter milk
1049,pip fruit,newspapers
1050,other vegetables,whipped/sour cream
1051,frankfurter,napkins
1052,pastry,whole milk
1053,yogurt,other vegetables
1054,whole milk,domestic eggs
1055,pork,root vegetables
1056,cat food,pasta
1057,other vegetables,salty snack,pickled vegetables
1058,pork,domestic eggs
1059,citrus fruit,other vegetables
1060,other vegetables,pasta
1061,beef,root vegetables
1062,sausage,citrus fruit,butter,specialty bar,salty snack
1063,meat,other vegetables,canned beer
1064,pork,brown bread
1065,ham,processed cheese
1066,pastry,frozen fish
1067,soda,root vegetables
1068,whole milk,fruit/vegetable juice
1069,frozen meals,whole milk
1070,sausage,chocolate
1071,zwieback,cream cheese 
1072,sausage,canned beer
1073,rolls/buns,chewing gum
1074,tropical fruit,frozen vegetables
1075,hard cheese,mayonnaise
1076,female sanitary products,pot plants
1077,tropical fruit,butter
1078,pip fruit,whole milk,whole milk
1079,chewing gum,hamburger meat,candy,coffee
1080,berries,other vegetables
1081,soda,yogurt
1082,whole milk,dessert
1083,pot plants,grapes,brown bread,other vegetables,kitchen towels
1084,soda,soda,pip fruit,popcorn,soda,pasta,whole milk,dental care
1085,coffee,whole milk
1086,whole milk,dessert
1087,ham,cream cheese 
1088,sausage,bottled water,whole milk,ketchup,soda,chewing gum
1089,whole milk,bottled beer
1090,other vegetables,baking powder
1091,pasta,sausage,rolls/buns,root vegetables,flower (seeds)
1092,frankfurter,whole milk,red/blush wine,rolls/buns
1093,hamburger meat,curd
1094,soda,abrasive cleaner,seasonal products
1095,sauces,misc. beverages
1096,coffee,cat food
1097,newspapers,newspapers
1098,cleaner,curd
1099,prosecco,rolls/buns,specialty chocolate,white bread
1100,other vegetables,whole milk
1101,hamburger meat,whole milk
1102,onions,bottled water,pastry
1103,semi-finished bread,bottled water
1104,butter milk,bottled water,shopping bags
1105,chewing gum,citrus fruit
1106,root vegetables,rolls/buns,whole milk
1107,oil,ready soups
1108,pork,canned beer
1109,root vegetables,yogurt,soda,shopping bags,oil,shopping bags
1110,tropical fruit,brandy,whole milk,canned fish
1111,pet care,beef
1112,yogurt,margarine,newspapers
1113,beef,butter
1114,pork,beverages,frozen fish
1115,other vegetables,soda
1116,rolls/buns,domestic eggs
1117,citrus fruit,sausage,brown bread
1118,canned beer,citrus fruit
1119,ice cream,whole milk
1120,hamburger meat,oil
1121,rolls/buns,misc. beverages
1122,onions,bottled beer,yogurt,rolls/buns
1123,tropical fruit,whipped/sour cream,whipped/sour cream
1124,newspapers,shopping bags
1125,whole milk,bottled beer
1126,frankfurter,frankfurter,butter,domestic eggs,margarine,other vegetables
1127,canned beer,whipped/sour cream
1128,fruit/vegetable juice,female sanitary products
1129,onions,root vegetables
1130,bottled beer,shopping bags
1131,bottled beer,pastry
1132,citrus fruit,tropical fruit,UHT-milk,cat food,chocolate,root vegetables,rolls/buns,sweet spreads
1133,curd,cream cheese ,hygiene articles
1134,citrus fruit,root vegetables
1135,grapes,processed cheese
1136,frozen chicken,white wine
1137,soda,shopping bags,other vegetables,rolls/buns
1138,whole milk,specialty chocolate
1139,chicken,butter
1140,salty snack,condensed milk
1141,rolls/buns,rolls/buns
1142,whole milk,softener,sliced cheese
1143,canned beer,domestic eggs
1144,cling film/bags,UHT-milk,pastry
1145,soda,pastry
1146,yogurt,dessert
1147,pip fruit,other vegetables
1148,root vegetables,sausage,condensed milk,other vegetables,canned beer,white bread,hard cheese,frozen vegetables
1149,chicken,rolls/buns
1150,fruit/vegetable juice,cat food
1151,bottled water,fruit/vegetable juice,cat food
1152,soda,other vegetables,frozen vegetables
1153,meat,domestic eggs
1154,soda,processed cheese
1155,sausage,whole milk
1156,tropical fruit,other vegetables
1157,chocolate,citrus fruit,yogurt
1158,sausage,other vegetables
1159,whole milk,rolls/buns
1160,whipped/sour cream,margarine
1161,yogurt,root vegetables
1162,waffles,tropical fruit,hard cheese,pickled vegetables
1163,berries,whole milk,sugar
1164,soft cheese,pip fruit
1165,rolls/buns,pet care
1166,hamburger meat,hygiene articles
1167,whole milk,shopping bags
1168,specialty chocolate,white bread,shopping bags
1169,citrus fruit,soda,whipped/sour cream
1170,oil,specialty vegetables
1171,frankfurter,tropical fruit
1172,whipped/sour cream,root vegetables
1173,pot plants,coffee,rolls/buns,hard cheese
1174,chicken,specialty chocolate
1175,cling film/bags,domestic eggs,domestic eggs
1176,soda,red/blush wine
1177,specialty bar,specialty chocolate
1178,oil,flour
1179,curd cheese,UHT-milk
1180,coffee,root vegetables
1181,sausage,other vegetables
1182,citrus fruit,toilet cleaner
1183,cookware,sausage,soda,spices
1184,citrus fruit,whole milk,white bread,cat food,brown bread,bottled beer
1185,bottled water,bottled water
1186,shopping bags,napkins
1187,bottled beer,pip fruit
1188,root vegetables,yogurt
1189,grapes,waffles,soda
1190,white wine,chocolate marshmallow
1191,chicken,waffles,pip fruit,tropical fruit,pastry,bottled water,shopping bags,bottled water
1192,pork,frankfurter,other vegetables,potato products
1193,salty snack,white wine
1194,beef,shopping bags
1195,pip fruit,pudding powder
1196,beef,potato products
1197,whipped/sour cream,detergent
1198,bottled beer,pip fruit,condensed milk,pot plants,cling film/bags,soda,shopping bags
1199,meat,whole milk,shopping bags
1200,citrus fruit,soap
1201,butter,whole milk
1202,frankfurter,rolls/buns,salt
1203,detergent,rolls/buns
1204,sausage,sausage,frankfurter,sausage,whole milk,other vegetables,hygiene articles,shopping bags,shopping bags
1205,domestic eggs,other vegetables
1206,margarine,rolls/buns
1207,yogurt,rolls/buns
1208,coffee,citrus fruit,other vegetables,fruit/vegetable juice
1209,pip fruit,pastry
1210,coffee,specialty fat
1211,seasonal products,other vegetables
1212,bottled water,whole milk
1213,dishes,salty snack
1214,whole milk,specialty chocolate
1215,curd,specialty chocolate,flour
1216,bottled water,processed cheese
1217,whole milk,other vegetables
1218,frankfurter,UHT-milk,fruit/vegetable juice
1219,cream cheese ,chocolate
1220,sausage,whole milk,rolls/buns
1221,hamburger meat,newspapers
1222,frankfurter,instant coffee,root vegetables,coffee,instant coffee,sugar,rolls/buns
1223,sausage,flower (seeds)
1224,curd,whipped/sour cream
1225,other vegetables,whole milk
1226,soda,canned fish
1227,house keeping products,domestic eggs
1228,sausage,whole milk
1229,whole milk,root vegetables,newspapers
1230,mustard,whole milk
1231,whole milk,whipped/sour cream
1232,whole milk,other vegetables
1233,tropical fruit,pastry
1234,specialty chocolate,domestic eggs
1235,whole milk,kitchen towels
1236,other vegetables,frozen vegetables
1237,chicken,waffles
1238,long life bakery product,newspapers
1239,root vegetables,other vegetables
1240,frankfurter,condensed milk
1241,beef,other vegetables
1242,sausage,rolls/buns
1243,rolls/buns,cream cheese 
1244,canned beer,white wine,chocolate
1245,soda,waffles
1246,rolls/buns,fruit/vegetable juice
1247,root vegetables,whole milk
1248,whipped/sour cream,butter milk,shopping bags
1249,ham,instant coffee,margarine,beef,long life bakery product,whole milk,house keeping products,semi-finished bread
1250,yogurt,other vegetables,fruit/vegetable juice
1251,frozen vegetables,dessert
1252,bottled beer,bottled water
1253,sausage,whole milk
1254,soda,rolls/buns
1255,whole milk,cat food
1256,shopping bags,cake bar
1257,rolls/buns,root vegetables,frozen vegetables,waffles
1258,citrus fruit,bottled water
1259,beef,rolls/buns
1260,fruit/vegetable juice,flower (seeds)
1261,canned beer,whole milk
1262,coffee,domestic eggs
1263,rolls/buns,rolls/buns
1264,rolls/buns,sugar
1265,pastry,other vegetables,other vegetables,butter milk
1266,canned beer,pip fruit,rolls/buns,brown bread,soft cheese,shopping bags
1267,frozen meals,bottled water
1268,chicken,flower (seeds),onions,rolls/buns
1269,condensed milk,rolls/buns,organic products
1270,other vegetables,salty snack
1271,hamburger meat,other vegetables
1272,whipped/sour cream,candy
1273,whole milk,butter
1274,cream cheese ,soda
1275,frozen vegetables,dishes,root vegetables,pastry
1276,pork,specialty chocolate
1277,soda,yogurt
1278,grapes,whole milk
1279,frozen dessert,soda
1280,sliced cheese,pasta
1281,white wine,root vegetables
1282,sausage,pastry,dish cleaner
1283,canned beer,canned beer
1284,other vegetables,pip fruit,frozen vegetables
1285,pork,bottled beer,beef,other vegetables,chocolate,snack products,other vegetables,frozen vegetables
1286,sausage,yogurt
1287,chocolate,margarine,bottled water,soda
